,user_analysis_id,proposal_analysis_id,review_group,sci_cat,ref_knowledge,ref_knowledge_text,dt_knowledge,dt_knowledge_group,conflicted,grade,rank_user
857,u184,p492,deepthought,D,2,general_knowledge,0.2265746475666531,median,0,3.0,4.0
858,u184,p176,deepthought,C,1,expert,0.58890087379608,best,0,2.0,2.0
859,u184,p400,deepthought,A,,,0.19702931094117115,worst,1,,
860,u184,p517,deepthought,C,,,0.5643962635578852,best,2,,
861,u184,p292,deepthought,C,1,expert,0.4082212060116267,best,0,1.5,1.0
862,u184,p169,deepthought,C,2,general_knowledge,0.254095833569057,best,0,4.0,6.0
863,u184,p760,deepthought,A,2,general_knowledge,0.15041866838221102,worst,0,2.4,3.0
864,u365,p950,opc_emulate,C,,,,,1,,
865,u365,p555,opc_emulate,C,3,little_knowledge,,,0,1.8,1.0
866,u365,p204,opc_emulate,C,1,expert,,,0,2.5,2.5
867,u365,p190,opc_emulate,C,3,little_knowledge,,,0,3.5,5.0
868,u365,p543,opc_emulate,C,3,little_knowledge,,,0,2.9,4.0
869,u365,p728,opc_emulate,C,3,little_knowledge,,,0,2.5,2.5
870,u365,p350,opc_emulate,C,,,,,1,,
871,u365,p914,opc_emulate,C,,,,,1,,
888,u910,p211,opc_emulate,A,1,expert,,,0,1.5,1.5
889,u910,p682,opc_emulate,A,2,general_knowledge,,,0,3.8,8.0
890,u910,p033,opc_emulate,A,2,general_knowledge,,,0,2.5,4.0
891,u910,p386,opc_emulate,A,1,expert,,,0,2.8,5.5
892,u910,p087,opc_emulate,A,2,general_knowledge,,,0,2.0,3.0
893,u910,p619,opc_emulate,A,2,general_knowledge,,,0,2.8,5.5
894,u910,p474,opc_emulate,A,2,general_knowledge,,,0,3.2,7.0
895,u910,p393,opc_emulate,A,2,general_knowledge,,,0,1.5,1.5
896,u371,p059,deepthought,D,3,little_knowledge,0.10471555980973621,worst,0,2.0,3.5
897,u371,p002,deepthought,A,1,expert,0.7236083726634445,best,0,2.0,3.5
898,u371,p804,deepthought,A,1,expert,0.21144965468071594,best,0,4.0,8.0
899,u371,p919,deepthought,D,3,little_knowledge,0.20013503600465835,median,0,3.5,6.5
900,u371,p472,deepthought,D,3,little_knowledge,0.13550273028599072,worst,0,1.5,1.5
901,u371,p924,deepthought,A,2,general_knowledge,0.40148615891211065,best,0,3.0,5.0
902,u371,p676,deepthought,A,1,expert,0.6049639725639157,best,0,1.5,1.5
903,u371,p341,deepthought,D,3,little_knowledge,0.2037987767678992,median,0,3.5,6.5
904,u675,p793,deepthought,D,2,general_knowledge,0.2008183097081367,worst,0,3.0,7.0
905,u675,p174,deepthought,A,3,little_knowledge,0.22959077496070823,median,0,1.8,2.0
906,u675,p334,deepthought,D,1,expert,0.22696944950261108,median,0,2.6,6.0
907,u675,p924,deepthought,A,3,little_knowledge,0.16038345640005985,worst,0,1.9,3.5
908,u675,p057,deepthought,D,1,expert,0.3823308893719957,best,0,3.1,8.0
909,u675,p511,deepthought,D,2,general_knowledge,0.3206712780793721,best,0,1.9,3.5
910,u675,p561,deepthought,D,1,expert,0.33225761322314173,best,0,2.4,5.0
911,u675,p023,deepthought,B,2,general_knowledge,0.4055168310871589,best,0,1.5,1.0
928,u568,p666,opc_emulate,B,2,general_knowledge,,,0,4.0,8.0
929,u568,p698,opc_emulate,B,2,general_knowledge,,,0,1.5,1.0
930,u568,p435,opc_emulate,B,2,general_knowledge,,,0,3.0,4.5
931,u568,p695,opc_emulate,B,2,general_knowledge,,,0,3.5,6.5
932,u568,p859,opc_emulate,B,3,little_knowledge,,,0,2.5,2.5
933,u568,p222,opc_emulate,B,3,little_knowledge,,,0,3.0,4.5
934,u568,p447,opc_emulate,B,3,little_knowledge,,,0,2.5,2.5
935,u568,p358,opc_emulate,B,3,little_knowledge,,,0,3.5,6.5
936,u945,p575,deepthought,C,1,expert,0.6424757614276249,best,0,4.2,7.0
937,u945,p562,deepthought,A,2,general_knowledge,0.1925137056408548,worst,0,1.0,1.0
938,u945,p370,deepthought,C,1,expert,0.6540014094215824,best,0,1.5,2.0
939,u945,p785,deepthought,C,1,expert,0.23259512365450025,median,0,1.6,3.0
940,u945,p193,deepthought,C,,,0.5079565972303045,best,2,,
941,u945,p917,deepthought,A,2,general_knowledge,0.12888500330162367,worst,0,2.0,5.0
942,u945,p238,deepthought,D,3,little_knowledge,0.2352521506816243,median,0,2.1,6.0
943,u945,p169,deepthought,C,2,general_knowledge,0.30206359469953803,best,0,1.8,4.0
944,u275,p243,deepthought,D,2,general_knowledge,0.23500077080865797,best,0,3.0,6.5
945,u275,p236,deepthought,B,2,general_knowledge,0.2540273082508068,worst,0,2.5,4.0
946,u275,p002,deepthought,A,3,little_knowledge,0.2684490447297088,median,0,2.0,2.0
947,u275,p804,deepthought,A,3,little_knowledge,0.17108499049187403,worst,0,2.5,4.0
948,u275,p319,deepthought,D,,,0.4224451784109552,best,1,,
949,u275,p472,deepthought,D,1,expert,0.44117172509603303,best,0,1.5,1.0
950,u275,p760,deepthought,A,3,little_knowledge,0.261471312593476,median,0,3.0,6.5
951,u275,p504,deepthought,D,2,general_knowledge,0.4929776963930059,best,0,2.5,4.0
952,u544,p103,deepthought,D,2,general_knowledge,0.28528200287512484,best,0,1.3,4.0
953,u544,p400,deepthought,A,2,general_knowledge,0.2586979464404544,median,0,1.0,1.5
954,u544,p793,deepthought,D,,,0.44337522496600795,best,1,,
955,u544,p319,deepthought,D,2,general_knowledge,0.26979259380852155,worst,0,1.5,5.0
956,u544,p983,deepthought,D,2,general_knowledge,0.4506885908662689,best,0,3.0,7.0
957,u544,p027,deepthought,D,2,general_knowledge,0.3728434225445895,best,0,1.2,3.0
958,u544,p561,deepthought,D,3,little_knowledge,0.13002340023853068,worst,0,1.0,1.5
959,u544,p760,deepthought,A,3,little_knowledge,0.25821559667341426,median,0,2.5,6.0
960,u100,p492,deepthought,D,1,expert,0.2816220443451089,best,0,2.3,7.0
961,u100,p400,deepthought,A,1,expert,0.20402563403369198,median,0,1.5,2.0
962,u100,p654,deepthought,D,1,expert,0.2618592736693711,best,0,2.0,4.5
963,u100,p975,deepthought,A,2,general_knowledge,0.2122370591372885,median,0,2.0,4.5
964,u100,p511,deepthought,D,1,expert,0.35144857552083136,best,0,2.0,4.5
965,u100,p116,deepthought,A,2,general_knowledge,0.12931174348177304,worst,0,2.0,4.5
966,u100,p361,deepthought,D,,,0.5245267161251936,best,2,,
967,u100,p978,deepthought,B,2,general_knowledge,0.1536933813154962,worst,0,1.4,1.0
968,u374,p126,deepthought,B,1,expert,0.4171731036158801,best,0,2.2,5.0
969,u374,p813,deepthought,B,,,0.6724018800837691,best,1,,
970,u374,p232,deepthought,D,1,expert,0.4776989500734412,best,0,1.5,1.5
971,u374,p706,deepthought,C,2,general_knowledge,0.25356143508003187,best,0,3.5,7.0
972,u374,p057,deepthought,D,3,little_knowledge,0.23527866423671856,median,0,2.0,3.5
973,u374,p929,deepthought,C,3,little_knowledge,0.08838027536530696,worst,0,3.0,6.0
974,u374,p581,deepthought,A,3,little_knowledge,0.20794731646125877,worst,0,2.0,3.5
975,u374,p978,deepthought,B,2,general_knowledge,0.23754840546518094,median,0,1.5,1.5
976,u652,p933,deepthought,D,3,little_knowledge,0.20912839139080933,median,0,3.5,6.0
977,u652,p118,deepthought,C,3,little_knowledge,0.12998377415848042,median,0,1.5,1.0
978,u652,p205,deepthought,B,,,0.3191768942034951,best,1,,
979,u652,p517,deepthought,C,3,little_knowledge,0.13853186184342525,worst,0,2.5,4.5
980,u652,p079,deepthought,A,1,expert,0.6217308304852253,best,0,4.0,7.0
981,u652,p676,deepthought,A,1,expert,0.6046474654177534,best,0,2.5,4.5
982,u652,p153,deepthought,A,2,general_knowledge,0.37233580924506443,best,0,2.0,2.5
983,u652,p108,deepthought,D,3,little_knowledge,0.19834138360426545,worst,0,2.0,2.5
984,u999,p059,deepthought,D,3,little_knowledge,0.14074207297965252,worst,0,2.3,1.5
985,u999,p952,deepthought,C,3,little_knowledge,0.1871239350238228,median,0,2.5,4.0
986,u999,p562,deepthought,A,1,expert,0.5908527372093395,best,0,3.5,7.5
987,u999,p174,deepthought,A,1,expert,0.5351640027579303,best,0,3.2,6.0
988,u999,p312,deepthought,B,2,general_knowledge,0.24857403573998654,best,0,2.3,1.5
989,u999,p824,deepthought,D,3,little_knowledge,0.17458377669250622,worst,0,2.7,5.0
990,u999,p385,deepthought,B,2,general_knowledge,0.38464524987544585,best,0,2.4,3.0
991,u999,p884,deepthought,D,3,little_knowledge,0.24250392652199265,median,0,3.5,7.5
992,u772,p919,deepthought,D,,,0.5491270672434873,best,1,,
993,u772,p706,deepthought,C,2,general_knowledge,0.22663706631153613,median,0,3.0,6.0
994,u772,p676,deepthought,A,3,little_knowledge,0.22535154096773313,median,0,1.7,3.0
995,u772,p280,deepthought,D,2,general_knowledge,0.3495709651489761,best,0,2.4,5.0
996,u772,p238,deepthought,D,2,general_knowledge,0.210942923863534,best,0,1.5,1.5
997,u772,p511,deepthought,D,2,general_knowledge,0.17867777631413212,worst,0,1.5,1.5
998,u772,p341,deepthought,D,1,expert,0.684872853854019,best,1,,
999,u772,p022,deepthought,D,2,general_knowledge,0.16123128045089757,worst,0,1.8,4.0
1000,u340,p248,deepthought,B,3,little_knowledge,0.22497652301452942,median,0,2.7,6.0
1001,u340,p572,deepthought,C,2,general_knowledge,0.2430566466672687,median,0,1.5,1.0
1002,u340,p176,deepthought,C,,,0.5180312099526613,best,1,,
1003,u340,p999,deepthought,A,3,little_knowledge,0.12281245179688095,worst,0,1.8,4.0
1004,u340,p174,deepthought,A,3,little_knowledge,0.17047359154035724,worst,0,1.7,3.0
1005,u340,p517,deepthought,C,1,expert,0.5393675958255406,best,0,1.6,2.0
1006,u340,p193,deepthought,C,1,expert,0.42386978100351047,best,0,2.4,5.0
1007,u340,p292,deepthought,C,1,expert,0.4324283261378971,best,0,3.5,7.0
1016,u384,p632,deepthought,D,1,expert,0.35583525183329134,best,0,2.1,4.0
1017,u384,p575,deepthought,C,3,little_knowledge,0.17639707714303435,median,0,3.0,8.0
1018,u384,p002,deepthought,A,3,little_knowledge,0.1273002003783431,worst,0,1.4,1.0
1019,u384,p564,deepthought,D,2,general_knowledge,0.5335380253628,best,0,2.0,3.0
1020,u384,p057,deepthought,D,3,little_knowledge,0.27173902975719866,best,0,2.4,6.0
1021,u384,p470,deepthought,D,2,general_knowledge,0.3037280882141314,best,0,2.3,5.0
1022,u384,p523,deepthought,B,3,little_knowledge,0.1659067319316574,median,0,2.7,7.0
1023,u384,p920,deepthought,A,3,little_knowledge,0.11132816195411425,worst,0,1.6,2.0
1024,u836,p240,deepthought,D,1,expert,0.5317107302509638,best,0,3.5,7.0
1025,u836,p360,deepthought,D,1,expert,0.4264713732238679,best,0,3.0,6.0
1026,u836,p517,deepthought,C,2,general_knowledge,0.2561747699683331,median,0,1.5,1.0
1027,u836,p193,deepthought,C,2,general_knowledge,0.2488233300433553,median,0,2.0,2.0
1028,u836,p334,deepthought,D,3,little_knowledge,0.1442956827243726,worst,0,2.5,4.0
1029,u836,p280,deepthought,D,1,expert,0.3974211849428597,best,0,2.5,4.0
1030,u836,p975,deepthought,A,3,little_knowledge,0.20822565692598385,worst,0,2.5,4.0
1031,u836,p504,deepthought,D,,,0.5945212957629455,best,1,,
1032,u844,p086,deepthought,B,2,general_knowledge,0.20022391373794804,worst,0,3.0,6.0
1033,u844,p400,deepthought,A,2,general_knowledge,0.47722487738565267,best,0,2.7,5.0
1034,u844,p060,deepthought,D,1,expert,0.44191040060007103,best,0,2.4,4.0
1035,u844,p367,deepthought,C,3,little_knowledge,0.17156691281824257,worst,0,1.5,1.0
1036,u844,p319,deepthought,D,3,little_knowledge,0.28381676466832473,median,0,4.0,8.0
1037,u844,p280,deepthought,D,3,little_knowledge,0.31197456212882263,best,0,1.9,2.0
1038,u844,p046,deepthought,D,1,expert,0.42743148937612124,best,0,2.2,3.0
1039,u844,p920,deepthought,A,2,general_knowledge,0.27391904661400146,median,0,3.2,7.0
1048,u913,p126,deepthought,B,3,little_knowledge,0.3241225841179619,best,0,2.5,7.5
1049,u913,p236,deepthought,B,3,little_knowledge,0.4814416831511341,best,0,2.0,2.5
1050,u913,p562,deepthought,A,3,little_knowledge,0.4969980983284185,best,0,1.5,1.0
1051,u913,p835,deepthought,B,3,little_knowledge,0.2604968448745807,median,0,2.4,6.0
1052,u913,p472,deepthought,D,3,little_knowledge,0.1758596200363485,worst,0,2.0,2.5
1053,u913,p385,deepthought,B,3,little_knowledge,0.27042099362374106,median,0,2.2,4.0
1054,u913,p292,deepthought,C,3,little_knowledge,0.11069287340012371,worst,0,2.5,7.5
1055,u913,p030,deepthought,B,3,little_knowledge,0.34088044216577884,best,0,2.3,5.0
1056,u219,p947,deepthought,D,,,0.3945171320018115,best,1,,
1057,u219,p012,deepthought,B,2,general_knowledge,0.23345442118324117,median,0,1.5,2.0
1058,u219,p400,deepthought,A,3,little_knowledge,0.20913029510455608,worst,0,2.0,3.0
1059,u219,p232,deepthought,D,1,expert,0.4068949804478935,best,0,1.2,1.0
1060,u219,p654,deepthought,D,3,little_knowledge,0.2421442313001049,best,0,2.5,5.5
1061,u219,p292,deepthought,C,3,little_knowledge,0.13067827807611962,worst,0,3.5,7.0
1062,u219,p983,deepthought,D,2,general_knowledge,0.39814547192328675,best,0,2.2,4.0
1063,u219,p116,deepthought,A,3,little_knowledge,0.20813984586027867,median,0,2.5,5.5
1064,u811,p725,opc_emulate,D,2,general_knowledge,,,0,3.0,6.5
1065,u811,p890,opc_emulate,D,2,general_knowledge,,,0,3.3,8.0
1066,u811,p382,opc_emulate,D,2,general_knowledge,,,0,2.3,3.0
1067,u811,p383,opc_emulate,D,3,little_knowledge,,,0,2.0,1.0
1068,u811,p092,opc_emulate,D,3,little_knowledge,,,0,2.5,4.0
1069,u811,p407,opc_emulate,D,1,expert,,,0,2.2,2.0
1070,u811,p591,opc_emulate,D,3,little_knowledge,,,0,2.7,5.0
1071,u811,p124,opc_emulate,D,2,general_knowledge,,,0,3.0,6.5
1072,u800,p617,deepthought,C,2,general_knowledge,0.16405673736050738,worst,0,2.3,3.5
1073,u800,p952,deepthought,C,2,general_knowledge,0.17217150224000066,median,0,1.5,1.0
1074,u800,p079,deepthought,A,1,expert,0.5868274717970776,best,0,2.8,6.0
1075,u800,p924,deepthought,A,1,expert,0.4786962937520995,best,0,2.3,3.5
1076,u800,p676,deepthought,A,1,expert,0.5580520246105426,best,0,3.0,7.0
1077,u800,p238,deepthought,D,3,little_knowledge,0.09846145250186639,worst,0,4.0,8.0
1078,u800,p470,deepthought,D,2,general_knowledge,0.21727646858029762,median,0,2.5,5.0
1079,u800,p159,deepthought,C,3,little_knowledge,0.12044805523560646,best,0,2.0,2.0
1088,u322,p141,deepthought,A,1,expert,0.47912876548697975,best,0,1.8,1.0
1089,u322,p201,deepthought,A,1,expert,0.2875445115801669,best,0,2.6,7.0
1090,u322,p797,deepthought,D,3,little_knowledge,0.19367772770030106,worst,0,2.5,4.5
1091,u322,p205,deepthought,B,2,general_knowledge,0.37440560542298057,best,0,2.5,4.5
1092,u322,p185,deepthought,B,2,general_knowledge,0.4456896409641221,best,0,3.0,8.0
1093,u322,p451,deepthought,B,1,expert,0.22353378092471754,median,0,2.0,2.0
1094,u322,p217,deepthought,C,3,little_knowledge,0.16344736545656768,worst,0,2.5,4.5
1095,u322,p027,deepthought,D,3,little_knowledge,0.21747061683851426,median,0,2.5,4.5
1096,u749,p725,opc_emulate,D,2,general_knowledge,,,0,1.7,4.0
1097,u749,p997,opc_emulate,D,2,general_knowledge,,,0,2.1,5.0
1098,u749,p890,opc_emulate,D,2,general_knowledge,,,0,2.5,6.0
1099,u749,p382,opc_emulate,D,2,general_knowledge,,,0,2.7,7.0
1100,u749,p383,opc_emulate,D,2,general_knowledge,,,0,1.1,2.5
1101,u749,p092,opc_emulate,D,2,general_knowledge,,,0,1.1,2.5
1102,u749,p591,opc_emulate,D,2,general_knowledge,,,0,1.0,1.0
1103,u749,p124,opc_emulate,D,2,general_knowledge,,,0,3.0,8.0
1104,u418,p272,deepthought,C,3,little_knowledge,0.0909971293615692,worst,0,3.3,5.0
1105,u418,p240,deepthought,D,3,little_knowledge,0.1546836487293229,worst,0,1.5,1.0
1106,u418,p528,deepthought,A,3,little_knowledge,0.39551768579702473,best,0,1.7,2.0
1107,u418,p220,deepthought,A,2,general_knowledge,0.19551461785515176,median,0,3.5,6.0
1108,u418,p501,deepthought,D,3,little_knowledge,0.20304771736542088,median,0,2.5,3.0
1109,u418,p511,deepthought,D,,,0.3097257640426465,best,2,,
1110,u418,p760,deepthought,A,2,general_knowledge,0.49782792979020274,best,0,3.0,4.0
1111,u418,p929,deepthought,C,3,little_knowledge,0.11128960313392747,best,0,5.0,7.0
1112,u378,p005,opc_emulate,B,1,expert,,,0,3.5,5.5
1113,u378,p666,opc_emulate,B,1,expert,,,0,2.0,1.0
1114,u378,p698,opc_emulate,B,2,general_knowledge,,,0,2.5,2.5
1115,u378,p463,opc_emulate,B,1,expert,,,0,3.5,5.5
1116,u378,p435,opc_emulate,B,1,expert,,,0,2.5,2.5
1117,u378,p695,opc_emulate,B,2,general_knowledge,,,0,4.0,7.0
1118,u378,p222,opc_emulate,B,2,general_knowledge,,,0,4.5,8.0
1119,u378,p447,opc_emulate,B,1,expert,,,0,3.25,4.0
1120,u550,p575,deepthought,C,2,general_knowledge,0.2198626743673115,median,0,3.0,7.0
1121,u550,p232,deepthought,D,1,expert,0.5662931853515403,best,0,2.7,5.0
1122,u550,p360,deepthought,D,1,expert,0.41378099237272026,best,0,1.7,1.0
1123,u550,p919,deepthought,D,1,expert,0.5348445603546672,best,0,3.0,7.0
1124,u550,p193,deepthought,C,2,general_knowledge,0.21912588006468975,median,0,3.0,7.0
1125,u550,p334,deepthought,D,3,little_knowledge,0.12115599490564036,worst,0,2.5,3.5
1126,u550,p977,deepthought,B,2,general_knowledge,0.3170240212485447,best,0,2.0,2.0
1127,u550,p241,deepthought,C,3,little_knowledge,0.5304054301357883,worst,0,2.5,3.5
1128,u563,p248,deepthought,B,3,little_knowledge,0.1367790811733709,worst,0,4.0,7.0
1129,u563,p059,deepthought,D,3,little_knowledge,0.3352174245175521,best,0,2.9,4.0
1130,u563,p370,deepthought,C,3,little_knowledge,0.18370640616704276,median,0,4.2,8.0
1131,u563,p334,deepthought,D,1,expert,0.2631876498944984,best,0,2.6,2.0
1132,u563,p924,deepthought,A,3,little_knowledge,0.12647502263605803,worst,0,3.0,5.0
1133,u563,p169,deepthought,C,3,little_knowledge,0.18396528592536243,median,0,3.8,6.0
1134,u563,p581,deepthought,A,2,general_knowledge,0.3787986706375194,best,0,1.5,1.0
1135,u563,p920,deepthought,A,2,general_knowledge,0.34904273963331506,best,0,2.8,3.0
1136,u481,p086,deepthought,B,2,general_knowledge,0.1954908809414231,best,0,1.3,1.0
1137,u481,p201,deepthought,A,2,general_knowledge,0.24513745917257992,median,0,3.0,6.0
1138,u481,p060,deepthought,D,1,expert,0.4769166884099486,best,0,2.5,5.0
1139,u481,p280,deepthought,D,2,general_knowledge,0.24276735406373792,median,0,3.7,7.0
1140,u481,p977,deepthought,B,2,general_knowledge,0.19462682397701886,worst,0,2.3,4.0
1141,u481,p027,deepthought,D,1,expert,0.43622932791167646,best,1,,
1142,u481,p046,deepthought,D,1,expert,0.468263854969989,best,0,2.0,2.5
1143,u481,p159,deepthought,C,3,little_knowledge,0.1579462153878284,worst,0,2.0,2.5
1144,u208,p947,deepthought,D,3,little_knowledge,0.1999338573017767,worst,0,2.7,8.0
1145,u208,p133,deepthought,C,3,little_knowledge,0.15620442448558997,worst,0,1.4,1.0
1146,u208,p824,deepthought,D,2,general_knowledge,0.21386923457528711,median,0,2.2,7.0
1147,u208,p202,deepthought,B,3,little_knowledge,0.41745425175700657,best,0,2.0,6.0
1148,u208,p472,deepthought,D,3,little_knowledge,0.481075918063735,best,0,1.8,4.5
1149,u208,p987,deepthought,A,3,little_knowledge,0.31194985121113994,best,0,1.8,4.5
1150,u208,p326,deepthought,D,3,little_knowledge,0.40843775362434587,best,0,1.5,2.5
1151,u208,p153,deepthought,A,3,little_knowledge,0.2393867195152299,median,0,1.5,2.5
1160,u512,p933,deepthought,D,3,little_knowledge,0.4031347139751785,best,0,2.5,6.5
1161,u512,p070,deepthought,D,2,general_knowledge,0.3192402355272721,best,0,1.1,1.0
1162,u512,p700,deepthought,D,2,general_knowledge,0.4122353911097394,best,0,1.7,5.0
1163,u512,p501,deepthought,D,3,little_knowledge,0.37333534529101464,best,0,1.2,2.5
1164,u512,p385,deepthought,B,3,little_knowledge,0.12902367272300586,worst,0,1.5,4.0
1165,u512,p292,deepthought,C,3,little_knowledge,0.22174053091907492,median,0,1.2,2.5
1166,u512,p280,deepthought,D,,,0.21452397864814732,worst,1,,
1167,u512,p169,deepthought,C,3,little_knowledge,0.22682089751259282,median,0,2.5,6.5
1168,u927,p947,deepthought,D,2,general_knowledge,0.15001473760620354,worst,0,3.0,5.5
1169,u927,p243,deepthought,D,3,little_knowledge,0.12108404869403294,worst,0,2.0,2.0
1170,u927,p360,deepthought,D,3,little_knowledge,0.1773362745259444,median,0,2.0,2.0
1171,u927,p430,deepthought,A,2,general_knowledge,0.30506060977794647,best,0,3.0,5.5
1172,u927,p564,deepthought,D,3,little_knowledge,0.1582407661119143,median,0,2.0,2.0
1173,u927,p987,deepthought,A,,,0.2902775326195502,best,1,,
1174,u927,p116,deepthought,A,2,general_knowledge,0.29467607556175773,best,0,3.0,5.5
1175,u927,p978,deepthought,B,2,general_knowledge,0.3581317027506848,best,0,3.0,5.5
1176,u980,p492,deepthought,D,,,0.3084243090168437,best,1,,
1177,u980,p999,deepthought,A,2,general_knowledge,0.230607666664155,median,0,1.4,1.5
1178,u980,p472,deepthought,D,2,general_knowledge,0.3631458614192999,best,0,1.4,1.5
1179,u980,p785,deepthought,C,2,general_knowledge,0.3386772758344407,best,0,3.5,6.0
1180,u980,p079,deepthought,A,3,little_knowledge,0.2304182976057207,median,0,2.1,4.5
1181,u980,p334,deepthought,D,2,general_knowledge,0.4424366405582312,best,0,3.8,7.0
1182,u980,p654,deepthought,D,2,general_knowledge,0.16240646281236887,worst,0,2.1,4.5
1183,u980,p470,deepthought,D,3,little_knowledge,0.23266035722603012,worst,0,1.8,3.0
1184,u981,p641,deepthought,B,1,expert,0.4146585630893483,best,0,3.0,5.0
1185,u981,p955,deepthought,C,3,little_knowledge,0.08578992431955026,worst,0,1.9,2.0
1186,u981,p185,deepthought,B,2,general_knowledge,0.21963212296123164,median,0,2.4,4.0
1187,u981,p654,deepthought,D,2,general_knowledge,0.22373726467347402,median,0,2.1,3.0
1188,u981,p987,deepthought,A,,,0.39202435037276073,best,1,,
1189,u981,p884,deepthought,D,3,little_knowledge,0.15983727201845313,worst,0,3.2,6.0
1190,u981,p136,deepthought,B,1,expert,0.40701009918148257,best,0,1.5,1.0
1191,u981,p978,deepthought,B,,,0.46918495372889313,best,1,,
1192,u617,p950,opc_emulate,C,2,general_knowledge,,,0,1.5,1.5
1193,u617,p555,opc_emulate,C,2,general_knowledge,,,0,2.7,5.0
1194,u617,p184,opc_emulate,C,2,general_knowledge,,,0,3.3,7.0
1195,u617,p204,opc_emulate,C,2,general_knowledge,,,0,1.5,1.5
1196,u617,p190,opc_emulate,C,3,little_knowledge,,,0,4.0,8.0
1197,u617,p543,opc_emulate,C,3,little_knowledge,,,0,3.0,6.0
1198,u617,p728,opc_emulate,C,3,little_knowledge,,,0,2.5,4.0
1199,u617,p914,opc_emulate,C,2,general_knowledge,,,0,2.0,3.0
1200,u344,p933,deepthought,D,3,little_knowledge,0.14018095327436267,worst,0,2.9,5.0
1201,u344,p451,deepthought,B,,,0.3237068280066217,best,1,,
1202,u344,p193,deepthought,C,3,little_knowledge,0.09502244709417547,worst,0,3.0,6.5
1203,u344,p241,deepthought,C,3,little_knowledge,0.17407487976632005,median,0,2.7,2.0
1204,u344,p800,deepthought,B,2,general_knowledge,0.42981503990638276,best,0,2.8,4.0
1205,u344,p027,deepthought,D,3,little_knowledge,0.1755489694245823,median,0,2.7,2.0
1206,u344,p929,deepthought,C,3,little_knowledge,0.09570607532321146,best,0,3.0,6.5
1207,u344,p920,deepthought,A,3,little_knowledge,0.31708240115510106,best,0,2.7,2.0
1208,u161,p400,deepthought,A,1,expert,0.45975918163977625,best,0,3.1,7.0
1209,u161,p118,deepthought,C,3,little_knowledge,0.1320593832213372,worst,0,1.5,2.0
1210,u161,p804,deepthought,A,1,expert,0.20234935996897077,best,0,2.0,3.0
1211,u161,p528,deepthought,A,2,general_knowledge,0.44673599313644063,best,0,2.7,4.0
1212,u161,p220,deepthought,A,1,expert,0.22597033202698566,median,0,3.3,8.0
1213,u161,p430,deepthought,A,1,expert,0.3575271449689097,best,0,2.8,5.0
1214,u161,p319,deepthought,D,3,little_knowledge,0.21074774248471675,worst,0,3.0,6.0
1215,u161,p917,deepthought,A,2,general_knowledge,0.21405158040803388,median,0,1.3,1.0
1216,u415,p056,opc_emulate,D,3,little_knowledge,,,0,2.3,6.0
1217,u415,p444,opc_emulate,D,2,general_knowledge,,,0,2.5,8.0
1218,u415,p997,opc_emulate,D,3,little_knowledge,,,0,1.5,1.0
1219,u415,p563,opc_emulate,D,2,general_knowledge,,,0,2.4,7.0
1220,u415,p767,opc_emulate,D,3,little_knowledge,,,0,1.9,4.0
1221,u415,p810,opc_emulate,D,3,little_knowledge,,,0,1.8,2.5
1222,u415,p591,opc_emulate,D,3,little_knowledge,,,0,2.0,5.0
1223,u415,p224,opc_emulate,D,3,little_knowledge,,,0,1.8,2.5
1224,u284,p492,deepthought,D,2,general_knowledge,0.41063489570786704,best,0,1.5,1.0
1225,u284,p952,deepthought,C,3,little_knowledge,0.13104777821689428,worst,0,2.5,3.5
1226,u284,p103,deepthought,D,3,little_knowledge,0.14852254313119445,worst,0,2.5,3.5
1227,u284,p367,deepthought,C,3,little_knowledge,0.17815101746943657,median,0,2.0,2.0
1228,u284,p334,deepthought,D,2,general_knowledge,0.2960696533414678,best,0,3.0,5.5
1229,u284,p706,deepthought,C,2,general_knowledge,0.1891676591213598,median,0,3.0,5.5
1230,u284,p022,deepthought,D,,,0.4554541266733177,best,1,,
1231,u284,p326,deepthought,D,,,0.4728353618068806,best,1,,
1240,u004,p813,deepthought,B,1,expert,0.34177091833429707,best,0,2.5,4.5
1241,u004,p240,deepthought,D,1,expert,0.3550676078191394,best,0,1.5,1.5
1242,u004,p793,deepthought,D,,,0.24087054685414455,best,1,,
1243,u004,p622,deepthought,A,3,little_knowledge,0.19551062137016387,median,0,3.0,6.0
1244,u004,p924,deepthought,A,2,general_knowledge,0.195777941657795,median,0,2.0,3.0
1245,u004,p030,deepthought,B,2,general_knowledge,0.22550003322744175,worst,0,1.5,1.5
1246,u004,p987,deepthought,A,,,0.1333369257443917,worst,1,,
1247,u004,p504,deepthought,D,2,general_knowledge,0.36493418817412093,best,0,2.5,4.5
1248,u145,p005,opc_emulate,B,2,general_knowledge,,,0,1.9,7.0
1249,u145,p698,opc_emulate,B,1,expert,,,0,1.5,1.5
1250,u145,p463,opc_emulate,B,3,little_knowledge,,,0,1.9,7.0
1251,u145,p435,opc_emulate,B,3,little_knowledge,,,0,1.9,7.0
1252,u145,p695,opc_emulate,B,2,general_knowledge,,,0,1.8,4.5
1253,u145,p859,opc_emulate,B,3,little_knowledge,,,0,1.7,3.0
1254,u145,p447,opc_emulate,B,2,general_knowledge,,,0,1.5,1.5
1255,u145,p358,opc_emulate,B,3,little_knowledge,,,0,1.8,4.5
1256,u119,p243,deepthought,D,2,general_knowledge,0.2994193634879322,best,0,2.3,5.5
